,UNICAST (2048),UNICAST (34525),UNICAST (2054),BROADCAST (2048),UNICAST (35130),UNICAST (35020),BROADCAST (2054)
2021-05-07 20:57:09.753133,375.0,2766.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.753981,375.0,2767.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.755457,375.0,2768.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.756293,375.0,2769.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.756991,375.0,2770.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.757790,375.0,2771.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.758646,375.0,2772.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.759535,375.0,2773.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.760370,375.0,2774.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.761206,375.0,2775.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.761997,375.0,2776.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.762798,375.0,2777.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.763605,375.0,2778.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.764383,375.0,2779.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.765150,375.0,2780.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.766566,375.0,2781.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.767447,375.0,2782.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.768227,375.0,2783.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.769004,375.0,2784.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.770000,375.0,2785.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.773320,375.0,2786.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.773823,375.0,2787.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.774145,375.0,2788.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.774606,375.0,2789.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.775301,375.0,2790.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.775862,375.0,2791.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.776282,375.0,2792.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.776628,375.0,2793.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.776966,375.0,2794.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.777358,375.0,2795.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.777776,375.0,2796.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.778183,375.0,2797.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.778550,375.0,2798.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.778883,375.0,2799.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.779204,375.0,2800.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.779521,375.0,2801.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.779841,375.0,2802.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.780302,375.0,2803.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.780655,375.0,2804.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.780962,375.0,2805.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.781323,375.0,2806.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.781682,375.0,2807.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.782210,375.0,2808.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.782878,375.0,2809.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.783494,375.0,2810.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.784060,375.0,2811.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.784670,375.0,2812.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.785333,375.0,2813.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.786133,375.0,2814.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.787031,375.0,2815.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.787551,375.0,2816.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.787880,375.0,2817.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.788189,375.0,2818.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.788493,375.0,2819.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.788791,375.0,2820.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.789126,375.0,2821.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.789775,375.0,2822.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.790560,375.0,2823.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.792788,375.0,2824.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.793589,375.0,2825.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.794328,375.0,2826.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.795073,375.0,2827.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.795788,375.0,2828.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.796472,375.0,2829.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.797191,375.0,2830.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.797585,375.0,2831.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.797909,375.0,2832.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.798205,375.0,2833.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.798750,375.0,2834.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.799304,375.0,2835.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.799930,375.0,2836.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.800536,375.0,2837.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.801119,375.0,2838.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.801710,375.0,2839.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.802093,375.0,2840.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:09.802778,375.0,2841.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.123390,375.0,2842.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.123866,375.0,2843.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.124297,375.0,2844.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.134249,375.0,2845.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.135516,375.0,2846.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.139468,375.0,2847.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.164684,375.0,2848.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.165457,375.0,2849.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.173761,375.0,2850.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.174962,375.0,2851.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.175578,375.0,2852.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.188624,375.0,2853.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.189839,375.0,2854.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.191630,375.0,2855.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.192902,375.0,2856.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.194035,376.0,2856.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.194665,376.0,2857.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.196757,377.0,2857.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.197660,377.0,2858.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.200128,377.0,2859.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.209816,377.0,2860.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.210647,377.0,2861.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.211078,377.0,2862.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.228666,377.0,2863.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.229984,377.0,2864.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.231747,377.0,2865.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.232956,377.0,2866.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.241383,377.0,2867.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.244596,377.0,2868.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.358325,378.0,2868.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.358993,379.0,2868.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.844061,379.0,2869.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.856459,379.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:10.856913,380.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.034052,381.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.034997,382.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.035912,383.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.215748,384.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.216726,385.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.217771,386.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.218542,387.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.218927,388.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.219409,389.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.219794,390.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:11.395106,391.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.018787,392.0,2870.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.406112,392.0,2871.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.406536,392.0,2872.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.414852,392.0,2873.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.416749,392.0,2874.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.422140,392.0,2875.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.466595,392.0,2876.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.468156,392.0,2877.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.469614,392.0,2878.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.470706,392.0,2879.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:13.475005,392.0,2880.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.449499,392.0,2881.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.450935,392.0,2882.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.452113,392.0,2883.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.453572,392.0,2884.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.454847,392.0,2885.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.455773,392.0,2886.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.456602,392.0,2887.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.457085,392.0,2888.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.457493,392.0,2889.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.457902,392.0,2890.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.458351,392.0,2891.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.458770,392.0,2892.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.459174,392.0,2893.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.459579,392.0,2894.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.460086,392.0,2895.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.460582,392.0,2896.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.461002,392.0,2897.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.461499,392.0,2898.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.461908,392.0,2899.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.462339,392.0,2900.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.462692,392.0,2901.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.463017,392.0,2902.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.463346,392.0,2903.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.463667,392.0,2904.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.463950,392.0,2905.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.464236,392.0,2906.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.464541,392.0,2907.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.464823,392.0,2908.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.465103,392.0,2909.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.465397,392.0,2910.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.465718,392.0,2911.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.466010,392.0,2912.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.466326,392.0,2913.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.466618,392.0,2914.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.466915,392.0,2915.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.467244,392.0,2916.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.467720,392.0,2917.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.468435,392.0,2918.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.469130,392.0,2919.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.469745,392.0,2920.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.470432,392.0,2921.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.471183,392.0,2922.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.471668,392.0,2923.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.472415,392.0,2924.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.473204,392.0,2925.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.473937,392.0,2926.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.474700,392.0,2927.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.475247,392.0,2928.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.475621,392.0,2929.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.475976,392.0,2930.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.476796,392.0,2931.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.477473,392.0,2932.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.477853,392.0,2933.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.478252,392.0,2934.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.478809,392.0,2935.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.479240,392.0,2936.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.479663,392.0,2937.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.479984,392.0,2938.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.480285,392.0,2939.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.480571,392.0,2940.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.480859,392.0,2941.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.481155,392.0,2942.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.481454,392.0,2943.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.481775,392.0,2944.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.482074,392.0,2945.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.482407,392.0,2946.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.482705,392.0,2947.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.482990,392.0,2948.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.483276,392.0,2949.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.483569,392.0,2950.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.483845,392.0,2951.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.484121,392.0,2952.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.484398,392.0,2953.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.484694,392.0,2954.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.484976,392.0,2955.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.485257,392.0,2956.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.485537,392.0,2957.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.485833,392.0,2958.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.486115,392.0,2959.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.486419,392.0,2960.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.486723,392.0,2961.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.487016,392.0,2962.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.487293,392.0,2963.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.487611,392.0,2964.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.487907,392.0,2965.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.488194,392.0,2966.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.488479,392.0,2967.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.488772,392.0,2968.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.489090,392.0,2969.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.489576,392.0,2970.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.489990,392.0,2971.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.490391,392.0,2972.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.490913,392.0,2973.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.491402,392.0,2974.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.492116,392.0,2975.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.492847,392.0,2976.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.493540,392.0,2977.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.494232,392.0,2978.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.495056,392.0,2979.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.495763,392.0,2980.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.496417,392.0,2981.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.497055,392.0,2982.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.497703,392.0,2983.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.498359,392.0,2984.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.498913,392.0,2985.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.499409,392.0,2986.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.499863,392.0,2987.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.500189,392.0,2988.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.500502,392.0,2989.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.501018,392.0,2990.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.501581,392.0,2991.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.502207,392.0,2992.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.502716,392.0,2993.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.503241,392.0,2994.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.503760,392.0,2995.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.504093,392.0,2996.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.504384,392.0,2997.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.504729,392.0,2998.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.505043,392.0,2999.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.505338,392.0,3000.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.505629,392.0,3001.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.505924,392.0,3002.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.506217,392.0,3003.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.506536,392.0,3004.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.506837,392.0,3005.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.507124,392.0,3006.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.507408,392.0,3007.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.507697,392.0,3008.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.507980,392.0,3009.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.508270,392.0,3010.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.508576,392.0,3011.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.508867,392.0,3012.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.509321,392.0,3013.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.509628,392.0,3014.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.509924,392.0,3015.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.510221,392.0,3016.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.510547,392.0,3017.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.510837,392.0,3018.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.511119,392.0,3019.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.511405,392.0,3020.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.511700,392.0,3021.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.511990,392.0,3022.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.512278,392.0,3023.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.512563,392.0,3024.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.512854,392.0,3025.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.513139,392.0,3026.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.513418,392.0,3027.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.513701,392.0,3028.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.513978,392.0,3029.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.514332,392.0,3030.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.514685,392.0,3031.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.514977,392.0,3032.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.515261,392.0,3033.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.515574,392.0,3034.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.515908,392.0,3035.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.516203,392.0,3036.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.516488,392.0,3037.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.516823,392.0,3038.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.517138,392.0,3039.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.517419,392.0,3040.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.517703,392.0,3041.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.517987,392.0,3042.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.518307,392.0,3043.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.518605,392.0,3044.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.518888,392.0,3045.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.519174,392.0,3046.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.519493,392.0,3047.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.519773,392.0,3048.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.520051,392.0,3049.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.520336,392.0,3050.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.520617,392.0,3051.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.520902,392.0,3052.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.521206,392.0,3053.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.521511,392.0,3054.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.521800,392.0,3055.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.522075,392.0,3056.0,2.0,5.0,0.0,0.0,0.0
2021-05-07 20:57:14.522376,392.0,3057.0,2.0,5.0,0.0,0.0,0.0
